;_id;estado;direccion;Aeropuerto;Aestrenar;Agua;Alarma;Alcantarillado;Amoblado;Ano Construcción;Area Construcción;Ascensor;Autopista;Avenida;Balcon;Barbecue;Bodega;Cable;CasaColonial;Chimenea;Cocina;Colegio;Comercios;Concreto;Concurrida;Conserje;EdificioN;Estacionamiento;GasCentral;Generador;Gimnasio;Hospital;Iglesia;JInfantiles;Jacuzzi;Jardin;MedidorAgua;Mes Construcción;Moderno;Montania;NoAmbientes;NoBanos;NoDormitorios;NoEstacionamientos;Piscina;Playa;Reconstruido;Renovado;Residencial;Seguridad;Terraza;Terreno;Total M²;TransporteP;Trole;Turismo;Vista Panoramica;Walk;ZonaTranquila;NoAmb;NoBan;NoDorm;NoMetros;estadoTran;lat;lng;precio;price;tipoInv;tipoTran;titulo
4326;8df66a228c1622c7eece89fc93bc1e1a884f9789------Conjunto Privado - Yunguilla - Santa Isabel, Ecuador;;Conjunto Privado - Yunguilla - Santa Isabel, Ecuador;0;1;0;0;0;0;2022;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1,000.12;1000.12;0;0;0;1;0;0;0;0;0;1,000.12;;-3.27471;-79.31475;25000.0;25,000;Terreno;De Venta;Conjunto Privado  - Yunguilla  -  Santa Isabel, Ecuador
4327;876ff4cd1288fe227a170e895ea4ef47f3c5ad33------San Cristóbal, calle Ángel María Zuñiga - Quevedo, Ecuador;;San Cristóbal, calle Ángel María Zuñiga - Quevedo, Ecuador;0;0;0;0;0;0;2021;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;250.0;0;0;0;0;0;0;0;0;0;250;;-1.017689326608;-79.459091439385;25000.0;25,000;Terreno;De Venta;San Cristóbal, calle Ángel María Zuñiga  -  Quevedo, Ecuador
4328;04bd86676884e8c6b1d344c0d74b40ee8722fcf8------Pedro Vicente Maldonado - y 1 de Mayo - Juan Montalvo, Ecuador;;Pedro Vicente Maldonado - y 1 de Mayo - Juan Montalvo, Ecuador;0;0;1;0;1;0;1995;;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;;401.85;1;0;0;1;0;1;0;0;0;401.85;;0.0251704;-78.1480431;25000.0;25,000;Terreno;De Venta;Pedro Vicente Maldonado  - y 1 de Mayo  -  Juan Montalvo, Ecuador
4329;9a6903f49b40bca3cf5829cf01be92b74465da05------Salcedo - Salcedo - San Miguel, Ecuador;;Salcedo - Salcedo - San Miguel, Ecuador;0;0;0;0;0;0;2000;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,000;1000.0;0;0;0;0;0;0;0;0;0;1,000;;-0.929413;-78.624992;25000.0;25,000;Terreno;De Venta;Salcedo  - Salcedo  -  San Miguel, Ecuador
4330;9f5cc17bb8890643d6afb13eae53c3002034292e---Por Estrenar---lote 8 Av. Monseñor Leonidas Proaño y calle E - Av. Monseñor Leonidas Proaño y calle E - Ibarra, Ecuador;Por Estrenar;lote 8 Av. Monseñor Leonidas Proaño y calle E - Av. Monseñor Leonidas Proaño y calle E - Ibarra, Ecuador;0;0;0;0;0;0;2017;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;341.92;341.92;0;0;0;0;0;0;0;0;0;341.92;;0.513604;-78.132019;24960.0;24,960;Terreno;De Venta;lote 8 Av. Monseñor Leonidas Proaño y calle E  - Av. Monseñor Leonidas Proaño y calle E  -  Ibarra, Ecuador
4331;ddcf80fd0cc8b2c05fe0a65c969c74bc63c194a5---Por Estrenar---Lote 7 Av. Monseñor Leonidas Proaño y calle E - Av. Monseñor Leonidas Proaño y calle E - Ibarra, Ecuador;Por Estrenar;Lote 7 Av. Monseñor Leonidas Proaño y calle E - Av. Monseñor Leonidas Proaño y calle E - Ibarra, Ecuador;0;0;0;0;0;0;2017;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;340.16;340.16;0;0;0;0;0;0;0;0;0;340.16;;0.367704;-78.136488;24831.0;24,831;Terreno;De Venta;Lote 7 Av. Monseñor Leonidas Proaño y calle E  - Av. Monseñor Leonidas Proaño y calle E  -  Ibarra, Ecuador
4332;29a6f4090ece61768fb09b5ebecdeabb47c9a1f4---Por Estrenar---Lote 14 Av. Monseñor Leonidas Proaño y calle G - Av. Monseñor Leonidas Proaño y calle G - Ibarra, Ecuador;Por Estrenar;Lote 14 Av. Monseñor Leonidas Proaño y calle G - Av. Monseñor Leonidas Proaño y calle G - Ibarra, Ecuador;0;0;0;0;0;0;2017;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;337.72;337.72;0;0;0;0;0;0;0;0;0;337.72;;0.367704;-78.136488;24653.0;24,653;Terreno;De Venta;Lote 14 Av. Monseñor Leonidas Proaño y calle G  - Av. Monseñor Leonidas Proaño y calle G  -  Ibarra, Ecuador
4333;6f5cd19b96570c95514e9dd34394bfc6c8e2cc41---VENDIDA---S/N Chaquibamba-Guayllabamaba - Chaquibamba - Chaquibamba - Guayllabamba, Ecuador;VENDIDA;S/N Chaquibamba-Guayllabamaba - Chaquibamba - Chaquibamba - Guayllabamba, Ecuador;0;0;0;0;0;0;2021;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;610.0;0;0;0;0;0;0;0;0;0;610;VENDIDA;0.0;0.0;24400.0;24,400;Terreno;De Venta;S/N Chaquibamba-Guayllabamaba  - Chaquibamba  - Chaquibamba  -  Guayllabamba, Ecuador
4334;f6e991440ccb9b16ab92381f6817681bb997ed7d---Por Estrenar---Lote 9 Av. Monseñor Leonidas Proaño y calle E - HERMOSO TERRENO DE VENTA EN IBARRA BARRIO VISTA AL - Ibarra, Ecuador;Por Estrenar;Lote 9 Av. Monseñor Leonidas Proaño y calle E - HERMOSO TERRENO DE VENTA EN IBARRA BARRIO VISTA AL - Ibarra, Ecuador;0;0;0;0;0;0;2017;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;333.48;333.48;0;0;0;0;0;0;0;0;0;333.48;;0.359751;-78.139975;24344.0;24,344;Terreno;De Venta;Lote 9 Av. Monseñor Leonidas Proaño y calle E  - HERMOSO TERRENO DE VENTA EN IBARRA BARRIO VISTA AL  -  Ibarra, Ecuador
4335;9e0c2312b22c2a65f34518b9a870175ac085ed68------La Inmaculada - Guano, Ecuador;;La Inmaculada - Guano, Ecuador;0;0;0;0;0;0;2020;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;200.0;0;0;0;0;0;0;0;0;0;200;;0.0;0.0;24000.0;24,000;Terreno;De Venta;La Inmaculada  -  Guano, Ecuador
4336;42f7dc414db9720555022860cd0fe33e02b9aa1d---Por Estrenar---Montecristi - Montecristi, Ecuador;Por Estrenar;Montecristi - Montecristi, Ecuador;1;0;0;0;0;0;2020;;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;300;300.0;1;0;0;0;0;1;0;0;0;300;;-1.0193559;-80.7077498;24000.0;24,000;Terreno;De Venta;Montecristi  -  Montecristi, Ecuador
4337;5581b7bc83e4bde4ffcc64724d1f9f246d304419---Por Estrenar---Norte de Portoviejo - Portoviejo, Ecuador;Por Estrenar;Norte de Portoviejo - Portoviejo, Ecuador;0;0;1;0;1;0;2020;;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;120;120.0;1;0;0;0;0;1;0;0;0;120;;-2.059714;-79.870691;24000.0;24,000;Terreno;De Venta;Norte de Portoviejo  -  Portoviejo, Ecuador
4338;0b1a2633d08ded6dc932a4d61e26ccbcd84729ec------LOS ANDES - LOS ANDES - Machala, Ecuador;;LOS ANDES - LOS ANDES - Machala, Ecuador;0;0;0;0;0;0;2021;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;180.0;0;0;0;0;0;0;0;0;0;180;;-3.261434;-79.930659;24000.0;24,000;Terreno;De Venta;LOS ANDES  - LOS ANDES  -  Machala, Ecuador
4339;610bde9951020443994e5b0ee78d6f0a977f35a3---Por Estrenar---Lote 13 Av. Monseñor Leonidas Proaño y calle G - Av. Monseñor Leonidas Proaño y calle G - Ibarra, Ecuador;Por Estrenar;Lote 13 Av. Monseñor Leonidas Proaño y calle G - Av. Monseñor Leonidas Proaño y calle G - Ibarra, Ecuador;0;0;0;0;0;0;2017;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;318.43;318.43;0;0;0;0;0;0;0;0;0;318.43;;0.359751;-78.139975;23245.0;23,245;Terreno;De Venta;Lote 13 Av. Monseñor Leonidas Proaño y calle G  - Av. Monseñor Leonidas Proaño y calle G  -  Ibarra, Ecuador
4340;1e21ce421a1db1eb21af75f28a339762ba29f06f---VENDIDA---S/N Chaquibamba-Guayllabamaba - Chaquibamba - Chaquibamba - Guayllabamba, Ecuador;VENDIDA;S/N Chaquibamba-Guayllabamaba - Chaquibamba - Chaquibamba - Guayllabamba, Ecuador;0;0;0;0;0;0;2021;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;580.0;0;0;0;0;0;0;0;0;0;580;VENDIDA;0.0;0.0;23200.0;23,200;Terreno;De Venta;S/N Chaquibamba-Guayllabamaba  - Chaquibamba  - Chaquibamba  -  Guayllabamba, Ecuador
4341;78cd3115ae8e5ed93b9900ff62c62ea923d8cfab------CALLE PEATONAL Y CALLE SEXTA - CIUDADELA LOS GIRASOLES - Santa Rosa, Ecuador;;CALLE PEATONAL Y CALLE SEXTA - CIUDADELA LOS GIRASOLES - Santa Rosa, Ecuador;1;0;1;0;1;0;2020;;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;224.0;1;0;0;1;0;1;0;0;0;224;;-3.44882;-79.95952;23000.0;23,000;Terreno;De Venta;CALLE PEATONAL Y CALLE SEXTA  - CIUDADELA LOS GIRASOLES  -  Santa Rosa, Ecuador
4342;2f2cd80dec9e3484934886e4896a8afb9766e7b3------Calle Miriam Baldeon y JO¡osefa Lzano - GUAMANI - Hemisferio Sur - Guamani, Ecuador;;Calle Miriam Baldeon y JO¡osefa Lzano - GUAMANI - Hemisferio Sur - Guamani, Ecuador;0;0;0;0;0;0;2020;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;200;200.0;0;0;0;0;0;0;0;0;0;200;;-0.322367;-78.568924;22900.0;22,900;Terreno;De Venta;Calle Miriam Baldeon y JO¡osefa Lzano  - GUAMANI  - Hemisferio Sur  -  Guamani, Ecuador
4343;fc66bf64062fc32cc3f4ba0d4560982107c468b7---VENDIDA---S/N Chaquibamba-Guayllabamaba - Chaquibamba - Chaquibamba - Guayllabamba, Ecuador;VENDIDA;S/N Chaquibamba-Guayllabamaba - Chaquibamba - Chaquibamba - Guayllabamba, Ecuador;0;0;0;0;0;0;2021;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;558.0;0;0;0;0;0;0;0;0;0;558;VENDIDA;0.0;0.0;22320.0;22,320;Terreno;De Venta;S/N Chaquibamba-Guayllabamaba  - Chaquibamba  - Chaquibamba  -  Guayllabamba, Ecuador
4344;0d9ff1bc9d98f96182f733020c4a30cb8e3af206------Machachi - Urb. Navarra 2. Calle 4. Lote 9 - San Francisco - Sangolqui, Ecuador;;Machachi - Urb. Navarra 2. Calle 4. Lote 9 - San Francisco - Sangolqui, Ecuador;0;0;1;0;1;0;2020;;0;1;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;1;1;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;1;0;;651.74;1;0;0;0;0;1;0;0;0;651.74;;-0.326255;-78.433938;105000.0;105,000;Terreno;De Venta;Machachi  - Urb. Navarra 2. Calle 4. Lote 9  - San Francisco  -  Sangolqui, Ecuador
4345;1c0707cad5dd51753d384a8215374f2284f9818a------Eduardo Soasti - Imbabura, Atuntaqui, parroquia Andrade Marin - Atuntaqui, Ecuador;;Eduardo Soasti - Imbabura, Atuntaqui, parroquia Andrade Marin - Atuntaqui, Ecuador;0;0;0;0;0;0;2019;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;3,411;3411.0;0;0;0;0;0;0;0;0;0;3,411;;0.31273;-78.209178;125000.0;125,000;Terreno;De Venta;Eduardo Soasti  - Imbabura, Atuntaqui, parroquia Andrade Marin  -  Atuntaqui, Ecuador
4346;773555742ee4f7d2c62956d807edffacb9d0a2a8------Calle G - Guayllabamba, Ecuador;;Calle G - Guayllabamba, Ecuador;0;0;0;0;0;0;2019;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;2000.0;0;0;0;0;0;0;0;0;0;2,000;;-0.077152;-78.340882;116000.0;116,000;Terreno;De Venta;Calle G  -  Guayllabamba, Ecuador
4347;84aa95b71575611b7744b3929cc96e4c998e57d4------Calderon - Sector el Cajon - El Cajon - Calderon (Carapungo), Ecuador;;Calderon - Sector el Cajon - El Cajon - Calderon (Carapungo), Ecuador;0;0;0;0;0;0;2020;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;2830.0;0;0;0;0;0;0;0;0;0;2,830;;-0.095766;-78.441449;200000.0;200,000;Terreno;De Venta;Calderon  - Sector el Cajon  - El Cajon  -  Calderon (Carapungo), Ecuador
4348;4244e51b8f77279dc7e6857093bf055c8e02f9c5------89 los Alamos - Urb Flores del Valle - Rumiñahui, Ecuador;;89 los Alamos - Urb Flores del Valle - Rumiñahui, Ecuador;0;0;0;0;0;0;2005;400.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;0;0;0;0;8;0;0;0;0;0;0;0;926;926.0;0;0;0;0;0;0;0;0;0;926;;-0.318773532427;-78.465235233307;200000.0;200,000;Terreno;De Venta;89 los Alamos  - Urb Flores del Valle  -  Rumiñahui, Ecuador
4349;58364440c5210cd445fd99c0d881530e1bce4d5f------CIUDAD DEL MAR - San Mateo - Manta, Ecuador;;CIUDAD DEL MAR - San Mateo - Manta, Ecuador;0;1;0;0;0;0;2015;1036.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;1;1;0;0;1;1;0;1,036;1036.0;0;0;0;1;0;1;0;0;0;1,036;;-0.951657;-80.774256;199996.0;199,996;Terreno;De Venta;CIUDAD DEL MAR  - San Mateo  -  Manta, Ecuador
4350;af32ada0a5cdd08693c5cf0322a533c7c19f68d0---Usada---De Los Cedros y Av. Manuel Córdova Galarza - De Los Cedros y Av. Manuel Córdoba Galarza - San Antonio, Ecuador;Usada;De Los Cedros y Av. Manuel Córdova Galarza - De Los Cedros y Av. Manuel Córdoba Galarza - San Antonio, Ecuador;0;0;0;0;0;0;2020;74.25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;1;1;0;0;0;0;0;0;0;0;;3250.0;0;0;0;0;0;0;2;1;1;3,250;;-0.066319;-78.460009;199990.0;199,990;Terreno;De Venta;De Los Cedros y Av. Manuel Córdova Galarza  - De Los Cedros y Av. Manuel Córdoba Galarza  -  San Antonio, Ecuador
4351;912cf6073f18799c87012514d89ef8852c3dac67------Ocean Club - Centro de Playas - Playas, Ecuador;;Ocean Club - Centro de Playas - Playas, Ecuador;0;0;0;0;0;0;2021;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;728.0;0;0;0;0;0;0;0;0;0;728;;0.0;0.0;199000.0;199,000;Terreno;De Venta;Ocean Club  - Centro de Playas  -  Playas, Ecuador
4352;2fa596a85eaa5c9ce4b6049a62d51320e85ed9fa------EMAAP - San Antonio, Ecuador;;EMAAP - San Antonio, Ecuador;0;0;0;0;0;0;2000;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;4755.0;0;0;0;0;0;0;0;0;0;4,755;;0.0;0.0;198000.0;198,000;Terreno;De Venta;EMAAP  -  San Antonio, Ecuador
4353;04baa582fa8903b665f1bed4a668e3e913a8fb10------Puembo - Puembo - Santa Ana Mangahuant - Puembo, Ecuador;;Puembo - Puembo - Santa Ana Mangahuant - Puembo, Ecuador;1;0;0;0;0;0;2020;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1,000;1000.0;0;0;0;0;0;0;0;0;0;1,000;;-0.171661;-78.368311;195000.0;195,000;Terreno;De Venta;Puembo  - Puembo  - Santa Ana Mangahuant  -  Puembo, Ecuador
4354;e5eb16bf16c882dd344c8dfa4f539bd2e4c74012------Conocoto, Ecuador;;Conocoto, Ecuador;0;0;0;0;0;0;2018;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;958.0;0;0;0;1;0;0;0;0;0;958;;0.0;0.0;185000.0;185,000;Terreno;De Venta;Conocoto, Ecuador
4355;e7494499dd2161cc59020bb35c7414d5c67219ad------Km. 7.5 - vía Samborondón - Samborondon - Samborondon, Ecuador;;Km. 7.5 - vía Samborondón - Samborondon - Samborondon, Ecuador;0;0;0;0;0;0;2021;35434.0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;1;1;0;457;457.0;1;1;0;0;0;1;0;0;0;457;;0.0;0.0;182500.0;182,500;Terreno;De Venta;Km. 7.5  - vía Samborondón  - Samborondon  -  Samborondon, Ecuador
4356;ae48c9ceb6cfc4c82dee753a16a54095243e1c24------JUAN JOSE FLORES - La Dolorosa - Tumbaco, Ecuador;;JUAN JOSE FLORES - La Dolorosa - Tumbaco, Ecuador;0;0;0;0;0;0;2020;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1000.0;0;0;0;0;0;0;0;0;0;1,000;;0.0;0.0;180000.0;180,000;Terreno;De Venta;JUAN JOSE FLORES  - La Dolorosa  -  Tumbaco, Ecuador
4357;d538842761dcda05a741643162e5d3913a596ae1------sn Jose Maria Raygada - Jose Maria Raygada - Cochapamba Norte - Cochapamba, Ecuador;;sn Jose Maria Raygada - Jose Maria Raygada - Cochapamba Norte - Cochapamba, Ecuador;0;0;0;0;0;0;2020;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;731.77;731.77;0;0;0;0;0;0;0;0;0;731.77;;-0.157435;-78.499643;180000.0;180,000;Terreno;De Venta;sn Jose Maria Raygada  - Jose Maria Raygada  - Cochapamba Norte  -  Cochapamba, Ecuador
4358;3f3e9c588575a21cdcd193ea197b886bc53186de------Av. Calacali la Independencia - Pedro Vicente Maldonado, Ecuador;;Av. Calacali la Independencia - Pedro Vicente Maldonado, Ecuador;0;1;0;0;0;0;2021;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;290000.0;0;0;0;1;0;1;0;0;0;290,000;;0.050125;-79.047661;179000.0;179,000;Terreno;De Venta;Av. Calacali la Independencia  -  Pedro Vicente Maldonado, Ecuador
4359;33945e0952d3def50281241759f3fc8b7144743e------SAN JOSE - Club San Jose - San José, Ecuador;;SAN JOSE - Club San Jose - San José, Ecuador;0;1;0;0;0;0;2021;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;563;563.0;0;0;1;1;0;1;0;0;0;563;;-2.323349;-80.286747;177000.0;177,000;Terreno;De Venta;SAN JOSE  - Club San Jose  -  San José, Ecuador
4360;fb53ff8ca9538b571a2dc28db4e1975459ac6673------Marenostro - Punta Blanca - Guayaquil, Ecuador;;Marenostro - Punta Blanca - Guayaquil, Ecuador;0;0;1;0;0;0;1980;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;1;1;0;0;1;0;0;597;597.0;0;0;1;0;0;1;0;0;0;597;;0.0;0.0;178000.0;178,000;Terreno;De Venta;Marenostro - Punta Blanca  -  Guayaquil, Ecuador
4361;f29ee7aa0e4db3db48a5685a1a19e6dc66cadffb------Nono - Nono - Nono, Ecuador;;Nono - Nono - Nono, Ecuador;0;0;0;0;0;0;2020;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;122,000;122000.0;0;0;0;1;0;0;0;0;0;122,000;;-0.072968;-78.575652;175000.0;175,000;Terreno;De Venta;Nono  - Nono  -  Nono, Ecuador
4362;e05eb7754ee0d36164badb5f459256673bef3885------solar 12 Kennedy Norte, manzana 88 - Kennedy Norte, manzana 88 - Norte de Guayaquil - Guayaquil, Ecuador;;solar 12 Kennedy Norte, manzana 88 - Kennedy Norte, manzana 88 - Norte de Guayaquil - Guayaquil, Ecuador;0;0;0;0;0;0;1994;200.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;160;200.0;0;0;0;0;0;0;0;0;0;200;;-2.235184;-80.939522;168000.0;168,000;Casa;De Venta;solar 12 Kennedy Norte, manzana 88  - Kennedy Norte, manzana 88  - Norte de Guayaquil  -  Guayaquil, Ecuador
4363;04dd90cb1473cc17536bb2be6747e33028e5a724------Los Gavilanes - Manta, Ecuador;;Los Gavilanes - Manta, Ecuador;0;0;0;0;0;0;2021;225.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;200;200.0;0;0;0;0;0;0;0;0;0;200;;0.0;0.0;166000.0;166,000;Casa;De Venta;Los Gavilanes  -  Manta, Ecuador
4364;a7218c85ac07fbc44b4765582fc92701a757b5d0---Reconstruida/ Renovada---N63A Sector La Rumiñahui - Los Cedros y Real Audiencia - La Delicia - Ponceano, Ecuador;Reconstruida/ Renovada;N63A Sector La Rumiñahui - Los Cedros y Real Audiencia - La Delicia - Ponceano, Ecuador;0;0;1;1;0;0;1990;245.6;0;0;1;1;0;0;1;0;0;0;1;1;1;0;0;0;1;0;0;1;0;1;1;0;1;1;0;1;0;9;3;4;4;0;0;0;1;1;1;0;118.80;364.4;1;1;0;1;1;0;9;3;4;364.40;;-0.120628;-78.486827;165000.0;165,000;Casa;De Venta;N63A Sector La Rumiñahui  - Los Cedros y Real Audiencia  - La Delicia  -  Ponceano, Ecuador
4365;88addc4ef910e412229f9e40cf3e0ce758a02668---Usada---MANTA - Montecristi, Ecuador;Usada;MANTA - Montecristi, Ecuador;1;0;1;1;0;1;2011;122.0;0;1;1;0;1;0;0;0;0;1;1;1;1;1;1;0;1;0;0;1;1;1;1;0;1;1;3;0;1;6;1;3;4;0;1;0;0;1;1;1;435;122.0;1;0;1;1;0;1;6;1;3;122;;-1.04576;-80.65889;165000.0;165,000;Casa;De Venta;MANTA  -  Montecristi, Ecuador
4366;efb9b6a1be84ca2ef789f07cff62bce4b9a09ea5------LA AVANZADA - Santa Rosa, Ecuador;;LA AVANZADA - Santa Rosa, Ecuador;0;0;1;0;1;0;2013;;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;1521.0;0;0;0;1;0;0;0;0;0;1,521;;0.0;0.0;165000.0;165,000;Quinta;De Venta;LA AVANZADA  -  Santa Rosa, Ecuador
4367;18058bf43520e8495cc7230d0e161d62ae0929e3------Lomas de Urdesa - Norte - Guayaquil, Ecuador;;Lomas de Urdesa - Norte - Guayaquil, Ecuador;0;0;1;0;1;0;2020;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1,108;1108.0;1;0;0;0;0;1;0;0;0;1,108;;0.0;0.0;160000.0;160,000;Terreno;De Venta;Lomas de Urdesa  - Norte  -  Guayaquil, Ecuador
4368;322d9377dc6b78625139c8bf7d3386498e893c29------Luis Algomedo Y Mañozca - Luis Algomedo y Mañosca - San Gabriel - Rumipamba, Ecuador;;Luis Algomedo Y Mañozca - Luis Algomedo y Mañosca - San Gabriel - Rumipamba, Ecuador;0;0;0;0;0;0;1969;189.0;0;0;1;0;0;0;1;0;1;0;1;1;0;0;0;0;1;0;0;1;1;1;0;0;1;0;0;0;0;10;0;3;2;0;0;0;0;1;0;0;278;278.0;1;0;0;0;0;0;10;0;3;278;;-0.17581;-78.495741;159900.0;159,900;Casa;De Venta;Luis Algomedo Y Mañozca  - Luis Algomedo y Mañosca  - San Gabriel  -  Rumipamba, Ecuador
